timestamp,total_consumo,total_pv,consumo_liquido
2011-12-03 03:00:00,12.965666666666666,0.0,12.965666666666666
2011-12-03 03:30:00,13.704666666666668,0.0,13.704666666666668
2011-12-03 04:00:00,13.321333333333333,0.0,13.321333333333333
2011-12-03 04:30:00,12.948333333333332,0.0,12.948333333333332
2011-12-03 05:00:00,13.740333333333332,0.0,13.740333333333332
2011-12-03 05:30:00,13.562999999999997,0.0,13.562999999999997
2011-12-03 06:00:00,14.116333333333332,0.0,14.116333333333332
2011-12-03 06:30:00,16.462666666666667,0.0,16.462666666666667
2011-12-03 07:00:00,20.852,0.0,20.852
2011-12-03 07:30:00,18.801000000000002,0.0,18.801000000000002
2011-12-03 08:00:00,13.036999999999999,0.3047,12.732299999999999
2011-12-03 08:30:00,19.997333333333334,1.917,18.080333333333332
2011-12-03 09:00:00,21.918333333333333,5.4513,16.467033333333333
2011-12-03 09:30:00,26.96166666666666,9.459333333333333,17.502333333333326
2011-12-03 10:00:00,27.467000000000002,12.292166666666665,15.174833333333337
2011-12-03 10:30:00,23.020666666666667,15.063233333333335,7.9574333333333325
2011-12-03 11:00:00,23.516000000000002,17.4109,6.1051
2011-12-03 11:30:00,21.492666666666665,18.8743,2.618366666666663
2011-12-03 12:00:00,23.73466666666667,19.431133333333335,4.303533333333334
2011-12-03 12:30:00,28.24766666666666,19.855900000000002,8.391766666666658
2011-12-03 13:00:00,25.385666666666665,19.5078,5.877866666666666
2011-12-03 13:30:00,21.827,18.84013333333333,2.986866666666671
2011-12-03 14:00:00,23.679999999999996,17.447433333333333,6.2325666666666635
2011-12-03 14:30:00,22.641666666666666,15.1651,7.476566666666665
2011-12-03 15:00:00,24.425333333333338,11.865466666666668,12.55986666666667
2011-12-03 15:30:00,23.447999999999997,8.589766666666668,14.85823333333333
2011-12-03 16:00:00,28.38033333333333,6.1245666666666665,22.255766666666663
2011-12-03 16:30:00,30.32133333333333,3.2307333333333332,27.0906
2011-12-03 17:00:00,31.233666666666668,0.9767666666666668,30.2569
2011-12-03 17:30:00,35.36133333333333,0.01916666666666667,35.342166666666664
2011-12-03 18:00:00,33.40033333333333,0.0,33.40033333333333
2011-12-03 18:30:00,34.115,0.0,34.115
2011-12-03 19:00:00,31.701000000000004,0.0,31.701000000000004
2011-12-03 19:30:00,33.038999999999994,0.0,33.038999999999994
2011-12-03 20:00:00,28.571333333333328,0.0,28.571333333333328
2011-12-03 20:30:00,26.810666666666666,0.0,26.810666666666666
2011-12-03 21:00:00,29.370666666666665,0.0,29.370666666666665
2011-12-03 21:30:00,30.256,0.0,30.256
2011-12-03 22:00:00,27.271000000000004,0.0,27.271000000000004
2011-12-03 22:30:00,26.002,0.0,26.002
2011-12-03 23:00:00,31.886666666666667,0.0,31.886666666666667
2011-12-03 23:30:00,28.617,0.0,28.617
2011-12-04 00:00:00,24.80966666666667,0.0,24.80966666666667
2011-12-04 00:30:00,23.447000000000003,0.0,23.447000000000003
2011-12-04 01:00:00,20.791666666666668,0.0,20.791666666666668
2011-12-04 01:30:00,17.653000000000002,0.0,17.653000000000002
2011-12-04 02:00:00,15.962666666666669,0.0,15.962666666666669
2011-12-04 02:30:00,14.546666666666667,0.0,14.546666666666667
2011-12-04 03:00:00,14.862,0.0,14.862
2011-12-04 03:30:00,14.21566666666667,0.0,14.21566666666667
2011-12-04 04:00:00,13.184333333333333,0.0,13.184333333333333
2011-12-04 04:30:00,12.444333333333333,0.0,12.444333333333333
2011-12-04 05:00:00,12.621333333333338,0.0,12.621333333333338
2011-12-04 05:30:00,14.420666666666667,0.0,14.420666666666667
2011-12-04 06:00:00,14.543666666666667,0.0,14.543666666666667
2011-12-04 06:30:00,13.293333333333331,0.0,13.293333333333331
2011-12-04 07:00:00,14.703000000000001,0.0,14.703000000000001
