timestamp,real_mean_horizon,LSTM_mean_horizon,Transformer_mean_horizon,XGBoost_mean_horizon,Prophet_mean_horizon,Ensemble_mean_horizon
2011-12-01 17:00:00,83.6784,42.2727,33.728085,45.962452,43.08760330951729,43.06754772301723
2011-12-01 17:30:00,115.20149999999998,41.675762,33.738262,48.294853,43.274017733438676,44.3098079548495
2011-12-01 18:00:00,105.90499999999997,42.359528,34.035343,44.68076,43.13541712385562,42.54046631338221
2011-12-01 18:30:00,103.69900000000001,41.49813,33.79538,40.144966,42.586197610485954,39.78693994226787
2011-12-01 19:00:00,93.463,41.486717,33.67904,38.936047,41.589019496061056,39.0684759385215
2011-12-01 19:30:00,81.605,40.153107,33.6322,35.063854,40.175391534784616,36.505687854871404
2011-12-01 20:00:00,87.263,37.512802,33.33506,31.429663,38.45165823504925,33.75681345267748
2011-12-01 20:30:00,78.656,34.612396,33.10765,30.276379,36.5874211708721,32.24683626742728
2011-12-01 21:00:00,69.303,33.793842,33.089035,32.58114,34.78794386221299,32.94459639739514
2011-12-01 21:30:00,63.794999999999995,32.136383,33.140533,28.578074,33.25637118187085,30.370419280285365
2011-12-01 22:00:00,61.36599999999999,31.409473,33.233536,23.539768,32.15448395078268,27.53193987913595
2011-12-01 22:30:00,56.37100000000001,29.41603,33.22933,27.544483,31.571404279857813,29.09990853678305
2011-12-01 23:00:00,80.321,30.345531,33.365448,33.841656,31.50793531314388,32.75562044975895
2011-12-01 23:30:00,75.983,29.32616,33.5158,41.81608,31.880468651227698,36.24254064509618
2011-12-02 00:00:00,62.385,32.500217,33.872593,42.058205,32.5435712798772,37.198796812242605
2011-12-02 00:30:00,56.262000000000015,33.032436,34.28375,34.88639,33.32571199950665,33.93115235066047
2011-12-02 01:00:00,51.321,32.56533,34.536427,31.764318,34.069313660631735,32.44167313059113
2011-12-02 01:30:00,51.81,32.699203,34.516106,31.198322,34.66527918268087,32.343461028928424
2011-12-02 02:00:00,45.019,32.12583,34.509773,33.35377,35.07361443381741,33.34748276269964
2011-12-02 02:30:00,43.91099999999999,30.477108,34.51555,33.89077,35.325382804345836,33.199468088749754
2011-12-02 03:00:00,42.132999999999996,29.02631,34.50313,37.544456,35.506040080014444,34.562277986138724
2011-12-02 03:30:00,40.13299999999999,30.070486,34.605885,38.534855,35.72496578101624,35.446304050719995
2011-12-02 04:00:00,38.78199999999999,30.969921,34.717247,36.681297,36.07949403295525,34.788004132539676
2011-12-02 04:30:00,35.509,31.268345,34.733177,38.264214,36.62305612421354,35.6883409612578
2011-12-02 05:00:00,35.81,31.903772,34.905037,36.500465,37.34585279017391,35.110969433189375
2011-12-02 05:30:00,39.218999999999994,31.953512,35.082756,33.42812,38.17310670070875,33.753538387150606
2011-12-02 06:00:00,34.077000000000005,31.772852,35.125565,30.524347,38.98129982171256,32.43870661118677
2011-12-02 06:30:00,37.568999999999996,31.567911,35.093906,28.656958,39.6280990009738,31.469321223199064
2011-12-02 07:00:00,50.199000000000005,32.50014,35.01188,34.00243,39.988142896076425,34.56415935037078
2011-12-02 07:30:00,45.650000000000006,32.72332,35.051056,35.798195,39.98541227944828,35.41822242259582
2011-12-02 08:00:00,44.45269999999999,32.460583,35.053417,33.041702,39.61388693414516,33.76902000732358
2011-12-02 08:30:00,52.849900000000005,32.224743,35.08369,31.258707,38.941315932882375,32.69221296497062
2011-12-02 09:00:00,51.00920000000001,32.88668,35.05448,33.183266,38.09534421573284,33.63288374070407
2011-12-02 09:30:00,49.6327,34.902527,35.13085,34.66618,37.23576797856102,34.80012083209779
2011-12-02 10:00:00,29.60250000000002,34.002045,35.16127,30.809757,36.52014213893797,32.58159900702356
2011-12-02 10:30:00,18.550099999999993,33.062172,35.208626,28.052261,36.07144654017311,30.860077822910284
2011-12-02 11:00:00,6.885200000000019,33.443665,35.18559,30.57227,35.95568155759878,32.183499674840334
2011-12-02 11:30:00,0.0,33.695656,35.100998,31.784332,36.17438034200579,32.85903838013586
2011-12-02 12:00:00,4.3988000000000085,33.163033,35.03707,30.849762,36.67290949988408,32.48041590897895
2011-12-02 12:30:00,9.013800000000025,31.694195,34.919113,30.316692,37.36121584121437,31.970906442058862
2011-12-02 13:00:00,0.0,30.964685,34.80358,29.194818,38.14050581642065,31.22815771950625
2011-12-02 13:30:00,12.811700000000009,30.669144,34.55448,30.50047,38.928058104290336,31.929378646356547
2011-12-02 14:00:00,9.829500000000003,33.935207,34.45978,32.659004,39.673284298149085,33.875198514765515
2011-12-02 14:30:00,9.888100000000001,36.5691,34.523224,32.92266,40.36097644757098,34.616005634029065
2011-12-02 15:00:00,28.83980000000001,37.997288,34.40284,38.387154,41.00159870766184,37.776272546563476
2011-12-02 15:30:00,52.46139999999998,38.86579,34.248764,43.845695,41.612381668818244,41.080844882465705
2011-12-02 16:00:00,58.8087,40.709812,34.224216,41.85151,42.19575958155918,40.52530869885737
2011-12-02 16:30:00,74.9749,41.400707,34.230915,44.179688,42.72256294750473,41.97383621315775
2011-12-02 17:00:00,97.9585,41.07483,34.159855,45.14202,43.126082989314725,42.48504120780609
2011-12-02 17:30:00,101.86950000000002,41.80768,33.970776,44.226482,43.31000566063706,42.00545579347514
2011-12-02 18:00:00,98.91599999999998,41.806446,33.7259,42.64312,43.169128546477715,41.10785581375128
2011-12-02 18:30:00,80.38199999999999,41.647533,33.857605,40.466095,42.617861488417496,39.876152479747375
2011-12-02 19:00:00,89.751,40.45595,34.061226,37.821907,41.61887766690516,38.10964066753512
2011-12-02 19:30:00,88.687,37.433907,34.189125,36.73885,40.203697833199826,36.77992692570752
2011-12-02 20:00:00,86.659,35.654617,34.414814,34.81557,38.47867757031642,35.1624415494396
2011-12-02 20:30:00,83.482,33.78292,34.6805,33.27279,36.61342856273185,33.737899198780404
2011-12-02 21:00:00,75.063,31.797348,34.802925,30.281275,34.81322344194548,31.50386650777054
2011-12-02 21:30:00,65.566,30.320972,34.944183,28.583832,33.28121515858563,30.045367120816888
2011-12-02 22:00:00,60.149,27.736286,34.955208,24.927864,32.17919154777517,27.45256164736295
2011-12-02 22:30:00,66.90100000000001,27.64056,35.04747,21.92345,31.596280644811532,25.848569960263443
2011-12-02 23:00:00,83.685,27.70496,34.983936,29.885883,31.533290405893617,30.00169215318233
2011-12-02 23:30:00,75.275,28.15835,34.878334,25.498898,31.90661611150346,27.832086460160735
2011-12-03 00:00:00,68.721,27.911556,34.373394,27.230246,32.57082727921953,28.677852208382937
2011-12-03 00:30:00,60.266,26.797495,33.97107,27.915867,33.354394083379376,28.739830154277314
2011-12-03 01:00:00,59.713,27.193905,33.737724,30.406683,34.09973958081288,30.25706064757686
2011-12-03 01:30:00,53.18,30.481342,33.828983,32.49925,34.6977657266771,32.34415832138118
2011-12-03 02:00:00,44.165,31.9172,33.82818,33.8022,35.108476254101284,33.46969069872979
2011-12-03 02:30:00,43.24999999999999,31.875376,33.879066,37.90666,35.36293125125624,35.40138205632089
2011-12-03 03:00:00,38.897,34.16567,34.105576,34.660084,35.54658204277847,34.43827184162711
2011-12-03 03:30:00,41.114000000000004,32.792603,34.032673,39.661774,35.7688025402152,36.61196777312904
2011-12-03 04:00:00,39.964,34.66181,34.118088,36.40133,36.12692012800652,35.50330303048984
2011-12-03 04:30:00,38.845,33.403534,34.015297,32.878414,36.67435824076516,33.51914119363987
