loss,mae,val_loss,val_mae,learning_rate
0.038864295929670334,0.2229466289281845,0.05176014080643654,0.24755488336086273,9.999999974752427e-07
0.038864292204380035,0.2229466438293457,0.05176011472940445,0.24755482375621796,9.999999974752427e-07
0.038864292204380035,0.2229466438293457,0.051760099828243256,0.24755480885505676,9.999999974752427e-07
0.03886428847908974,0.2229466587305069,0.051760073751211166,0.24755477905273438,9.999999974752427e-07
0.03886428475379944,0.2229466587305069,0.05176005885004997,0.247554749250412,9.999999974752427e-07
0.03886428102850914,0.22294668853282928,0.05176003649830818,0.2475546896457672,9.999999974752427e-07
0.03886428102850914,0.2229466736316681,0.05176001042127609,0.24755465984344482,9.999999974752427e-07
0.03886428475379944,0.2229466736316681,0.051759976893663406,0.24755458533763885,9.999999974752427e-07
0.03886428475379944,0.22294670343399048,0.051759958267211914,0.24755452573299408,9.999999974752427e-07
0.03886428475379944,0.22294668853282928,0.05175993964076042,0.2475544661283493,9.999999974752427e-07
0.038864269852638245,0.22294668853282928,0.05175992473959923,0.24755433201789856,9.999999974752427e-07
0.03886427730321884,0.22294670343399048,0.051759906113147736,0.24755427241325378,9.999999974752427e-07
0.03886427357792854,0.22294671833515167,0.051759880036115646,0.2475542426109314,9.999999974752427e-07
0.03886428475379944,0.22294671833515167,0.05175984278321266,0.24755415320396423,9.999999974752427e-07
0.03886428475379944,0.22294671833515167,0.05175981670618057,0.24755415320396423,9.999999974752427e-07
0.038864292204380035,0.22294673323631287,0.05175980180501938,0.24755410850048065,9.999999974752427e-07
0.038864295929670334,0.22294673323631287,0.051759783178567886,0.24755404889583588,9.999999974752427e-07
0.03886429965496063,0.22294674813747406,0.0517597571015358,0.2475540190935135,9.999999974752427e-07
0.038864295929670334,0.22294673323631287,0.0517597422003746,0.2475539892911911,9.999999974752427e-07
0.038864295929670334,0.22294673323631287,0.05175971984863281,0.2475539892911911,9.999999974752427e-07
0.03886428847908974,0.22294673323631287,0.05175969749689102,0.24755394458770752,9.999999974752427e-07
0.03886428475379944,0.22294673323631287,0.05175967514514923,0.24755388498306274,9.999999974752427e-07
0.03886428102850914,0.22294673323631287,0.051759667694568634,0.24755382537841797,9.999999974752427e-07
0.03886428475379944,0.22294671833515167,0.05175964534282684,0.24755379557609558,9.999999974752427e-07
0.03886428475379944,0.22294674813747406,0.05175963044166565,0.2475537210702896,9.999999974752427e-07
0.03886428102850914,0.22294674813747406,0.05175960436463356,0.24755369126796722,9.999999974752427e-07
0.03886428102850914,0.22294676303863525,0.05175957828760147,0.24755366146564484,9.999999974752427e-07
0.03886428475379944,0.22294674813747406,0.051759567111730576,0.24755354225635529,9.999999974752427e-07
0.03886428102850914,0.22294674813747406,0.051759541034698486,0.24755354225635529,9.999999974752427e-07
0.03886428102850914,0.22294677793979645,0.05175952985882759,0.2475535124540329,9.999999974752427e-07
