,total_consumo,total_pv,consumo_liquido,hora,dia_semana,final_semana,mes,dia_ano
2011-01-19 20:30:00,72.671,0.0,72.671,20.5,2,0,1,19
2011-01-19 21:00:00,69.583,0.0,69.583,21.0,2,0,1,19
2011-01-19 21:30:00,61.441,0.0,61.441,21.5,2,0,1,19
2011-01-19 22:00:00,53.54900000000001,0.0,53.54900000000001,22.0,2,0,1,19
2011-01-19 22:30:00,51.897999999999996,0.0,51.897999999999996,22.5,2,0,1,19
2011-01-19 23:00:00,78.518,0.0,78.518,23.0,2,0,1,19
2011-01-19 23:30:00,77.34200000000001,0.0,77.34200000000001,23.5,2,0,1,19
2011-01-20 00:00:00,62.90700000000001,0.0,62.90700000000001,0.0,3,0,1,20
2011-01-20 00:30:00,58.748000000000005,0.0,58.748000000000005,0.5,3,0,1,20
2011-01-20 01:00:00,51.028000000000006,0.0,51.028000000000006,1.0,3,0,1,20
2011-01-20 01:30:00,51.12499999999999,0.0,51.12499999999999,1.5,3,0,1,20
2011-01-20 02:00:00,47.965,0.0,47.965,2.0,3,0,1,20
2011-01-20 02:30:00,46.922,0.0,46.922,2.5,3,0,1,20
2011-01-20 03:00:00,41.400999999999996,0.0,41.400999999999996,3.0,3,0,1,20
2011-01-20 03:30:00,41.296,0.0,41.296,3.5,3,0,1,20
2011-01-20 04:00:00,40.839999999999996,0.0,40.839999999999996,4.0,3,0,1,20
2011-01-20 04:30:00,36.489999999999995,0.0,36.489999999999995,4.5,3,0,1,20
2011-01-20 05:00:00,39.260999999999996,0.0,39.260999999999996,5.0,3,0,1,20
2011-01-20 05:30:00,39.986999999999995,0.0,39.986999999999995,5.5,3,0,1,20
2011-01-20 06:00:00,37.279999999999994,0.0,37.279999999999994,6.0,3,0,1,20
2011-01-20 06:30:00,41.791000000000004,0.0,41.791000000000004,6.5,3,0,1,20
2011-01-20 07:00:00,49.471999999999994,0.0,49.471999999999994,7.0,3,0,1,20
2011-01-20 07:30:00,66.68300000000002,0.0,66.68300000000002,7.5,3,0,1,20
2011-01-20 08:00:00,55.395,0.0571,55.337900000000005,8.0,3,0,1,20
2011-01-20 08:30:00,52.25699999999999,1.8558999999999997,50.40109999999999,8.5,3,0,1,20
2011-01-20 09:00:00,54.057,6.8501,47.206900000000005,9.0,3,0,1,20
2011-01-20 09:30:00,60.373000000000005,14.536000000000001,45.837,9.5,3,0,1,20
2011-01-20 10:00:00,62.633,15.802299999999999,46.83070000000001,10.0,3,0,1,20
2011-01-20 10:30:00,63.739000000000004,14.5127,49.2263,10.5,3,0,1,20
2011-01-20 11:00:00,55.811,12.4172,43.3938,11.0,3,0,1,20
2011-01-20 11:30:00,60.56,12.6527,47.907300000000006,11.5,3,0,1,20
2011-01-20 12:00:00,59.92799999999999,14.7322,45.19579999999999,12.0,3,0,1,20
2011-01-20 12:30:00,63.18699999999999,12.2045,50.98249999999999,12.5,3,0,1,20
2011-01-20 13:00:00,54.79299999999999,12.295399999999999,42.49759999999999,13.0,3,0,1,20
2011-01-20 13:30:00,44.725,14.4049,30.320100000000004,13.5,3,0,1,20
2011-01-20 14:00:00,43.283,13.131999999999998,30.151000000000003,14.0,3,0,1,20
2011-01-20 14:30:00,46.919,16.282600000000002,30.636399999999995,14.5,3,0,1,20
2011-01-20 15:00:00,54.18,22.3996,31.7804,15.0,3,0,1,20
2011-01-20 15:30:00,56.982,23.887999999999998,33.094,15.5,3,0,1,20
2011-01-20 16:00:00,55.223,17.651200000000003,37.571799999999996,16.0,3,0,1,20
2011-01-20 16:30:00,68.17,12.3398,55.830200000000005,16.5,3,0,1,20
2011-01-20 17:00:00,89.267,6.2661999999999995,83.0008,17.0,3,0,1,20
2011-01-20 17:30:00,95.346,1.1226,94.2234,17.5,3,0,1,20
2011-01-20 18:00:00,102.059,0.006500000000000001,102.0525,18.0,3,0,1,20
2011-01-20 18:30:00,86.968,0.0,86.968,18.5,3,0,1,20
2011-01-20 19:00:00,93.953,0.0,93.953,19.0,3,0,1,20
2011-01-20 19:30:00,98.06099999999999,0.0,98.06099999999999,19.5,3,0,1,20
2011-01-20 20:00:00,88.256,0.0,88.256,20.0,3,0,1,20
2011-01-20 20:30:00,98.91499999999999,0.0,98.91499999999999,20.5,3,0,1,20
2011-01-20 21:00:00,80.45900000000002,0.0,80.45900000000002,21.0,3,0,1,20
2011-01-20 21:30:00,68.67899999999999,0.0,68.67899999999999,21.5,3,0,1,20
2011-01-20 22:00:00,71.676,0.0,71.676,22.0,3,0,1,20
2011-01-20 22:30:00,56.873,0.0,56.873,22.5,3,0,1,20
2011-01-20 23:00:00,80.009,0.0,80.009,23.0,3,0,1,20
2011-01-20 23:30:00,70.783,0.0,70.783,23.5,3,0,1,20
2011-01-21 00:00:00,58.58599999999999,0.0,58.58599999999999,0.0,4,0,1,21
2011-01-21 00:30:00,55.122000000000014,0.0,55.122000000000014,0.5,4,0,1,21
2011-01-21 01:00:00,50.319,0.0,50.319,1.0,4,0,1,21
2011-01-21 01:30:00,50.044,0.0,50.044,1.5,4,0,1,21
2011-01-21 02:00:00,48.245000000000005,0.0,48.245000000000005,2.0,4,0,1,21
2011-01-21 02:30:00,46.004000000000005,0.0,46.004000000000005,2.5,4,0,1,21
2011-01-21 03:00:00,40.260999999999996,0.0,40.260999999999996,3.0,4,0,1,21
2011-01-21 03:30:00,40.635999999999996,0.0,40.635999999999996,3.5,4,0,1,21
2011-01-21 04:00:00,41.86,0.0,41.86,4.0,4,0,1,21
2011-01-21 04:30:00,39.938,0.0,39.938,4.5,4,0,1,21
2011-01-21 05:00:00,38.544,0.0,38.544,5.0,4,0,1,21
2011-01-21 05:30:00,38.357,0.0,38.357,5.5,4,0,1,21
2011-01-21 06:00:00,37.933,0.0,37.933,6.0,4,0,1,21
2011-01-21 06:30:00,48.752,0.0,48.752,6.5,4,0,1,21
2011-01-21 07:00:00,56.226,0.0,56.226,7.0,4,0,1,21
2011-01-21 07:30:00,69.59899999999999,0.0,69.59899999999999,7.5,4,0,1,21
2011-01-21 08:00:00,42.928,0.0556,42.8724,8.0,4,0,1,21
2011-01-21 08:30:00,51.29,2.2218999999999998,49.0681,8.5,4,0,1,21
2011-01-21 09:00:00,64.737,6.9233,57.8137,9.0,4,0,1,21
2011-01-21 09:30:00,73.475,16.7431,56.731899999999996,9.5,4,0,1,21
2011-01-21 10:00:00,55.128,24.0801,31.0479,10.0,4,0,1,21
2011-01-21 10:30:00,57.294999999999995,30.1385,27.156499999999994,10.5,4,0,1,21
2011-01-21 11:00:00,56.48299999999999,35.3571,21.125899999999987,11.0,4,0,1,21
2011-01-21 11:30:00,60.349000000000004,38.540099999999995,21.80890000000001,11.5,4,0,1,21
2011-01-21 12:00:00,52.32599999999999,40.4785,11.847499999999997,12.0,4,0,1,21
2011-01-21 12:30:00,50.73,41.624,9.105999999999995,12.5,4,0,1,21
2011-01-21 13:00:00,56.005,41.645399999999995,14.359600000000007,13.0,4,0,1,21
2011-01-21 13:30:00,48.324000000000005,40.547399999999996,7.776600000000009,13.5,4,0,1,21
2011-01-21 14:00:00,45.52400000000001,37.8126,7.711400000000005,14.0,4,0,1,21
2011-01-21 14:30:00,59.599999999999994,34.961,24.638999999999996,14.5,4,0,1,21
2011-01-21 15:00:00,69.25999999999999,29.6015,39.65849999999999,15.0,4,0,1,21
2011-01-21 15:30:00,67.68,24.8966,42.78340000000001,15.5,4,0,1,21
2011-01-21 16:00:00,77.451,18.7752,58.675799999999995,16.0,4,0,1,21
2011-01-21 16:30:00,83.832,12.7424,71.08959999999999,16.5,4,0,1,21
2011-01-21 17:00:00,91.752,7.0078,84.74419999999999,17.0,4,0,1,21
2011-01-21 17:30:00,104.714,1.8995000000000002,102.8145,17.5,4,0,1,21
2011-01-21 18:00:00,96.988,0.0249,96.9631,18.0,4,0,1,21
2011-01-21 18:30:00,78.39800000000001,0.0,78.39800000000001,18.5,4,0,1,21
2011-01-21 19:00:00,85.011,0.0,85.011,19.0,4,0,1,21
2011-01-21 19:30:00,74.814,0.0,74.814,19.5,4,0,1,21
2011-01-21 20:00:00,75.987,0.0,75.987,20.0,4,0,1,21
2011-01-21 20:30:00,74.38799999999999,0.0,74.38799999999999,20.5,4,0,1,21
2011-01-21 21:00:00,63.873000000000005,0.0,63.873000000000005,21.0,4,0,1,21
2011-01-21 21:30:00,70.002,0.0,70.002,21.5,4,0,1,21
2011-01-21 22:00:00,73.81,0.0,73.81,22.0,4,0,1,21
2011-01-21 22:30:00,60.925,0.0,60.925,22.5,4,0,1,21
2011-01-21 23:00:00,80.81500000000001,0.0,80.81500000000001,23.0,4,0,1,21
2011-01-21 23:30:00,78.536,0.0,78.536,23.5,4,0,1,21
2011-01-22 00:00:00,64.36699999999999,0.0,64.36699999999999,0.0,5,1,1,22
2011-01-22 00:30:00,57.56399999999999,0.0,57.56399999999999,0.5,5,1,1,22
2011-01-22 01:00:00,54.608,0.0,54.608,1.0,5,1,1,22
2011-01-22 01:30:00,50.242999999999995,0.0,50.242999999999995,1.5,5,1,1,22
2011-01-22 02:00:00,47.286000000000016,0.0,47.286000000000016,2.0,5,1,1,22
2011-01-22 02:30:00,45.772,0.0,45.772,2.5,5,1,1,22
2011-01-22 03:00:00,40.587,0.0,40.587,3.0,5,1,1,22
2011-01-22 03:30:00,39.89300000000001,0.0,39.89300000000001,3.5,5,1,1,22
2011-01-22 04:00:00,39.582,0.0,39.582,4.0,5,1,1,22
2011-01-22 04:30:00,39.544,0.0,39.544,4.5,5,1,1,22
2011-01-22 05:00:00,37.919000000000004,0.0,37.919000000000004,5.0,5,1,1,22
2011-01-22 05:30:00,38.922000000000004,0.0,38.922000000000004,5.5,5,1,1,22
2011-01-22 06:00:00,37.783,0.0,37.783,6.0,5,1,1,22
2011-01-22 06:30:00,53.727000000000004,0.0,53.727000000000004,6.5,5,1,1,22
2011-01-22 07:00:00,50.617999999999995,0.0,50.617999999999995,7.0,5,1,1,22
2011-01-22 07:30:00,71.19399999999999,0.0,71.19399999999999,7.5,5,1,1,22
2011-01-22 08:00:00,41.88100000000001,0.1059,41.77510000000001,8.0,5,1,1,22
2011-01-22 08:30:00,45.605,2.2606,43.34439999999999,8.5,5,1,1,22
2011-01-22 09:00:00,45.27499999999999,7.432899999999999,37.842099999999995,9.0,5,1,1,22
2011-01-22 09:30:00,46.571,17.133200000000002,29.437799999999996,9.5,5,1,1,22
2011-01-22 10:00:00,40.168,24.168100000000003,15.999899999999997,10.0,5,1,1,22
2011-01-22 10:30:00,48.376000000000005,29.280800000000003,19.095200000000002,10.5,5,1,1,22
2011-01-22 11:00:00,54.590999999999994,33.9992,20.591799999999992,11.0,5,1,1,22
2011-01-22 11:30:00,43.076,36.7559,6.320100000000004,11.5,5,1,1,22
2011-01-22 12:00:00,47.661,38.3232,9.337800000000001,12.0,5,1,1,22
2011-01-22 12:30:00,60.666000000000004,39.080600000000004,21.5854,12.5,5,1,1,22
2011-01-22 13:00:00,50.231,39.126000000000005,11.104999999999997,13.0,5,1,1,22
2011-01-22 13:30:00,51.55,38.0198,13.5302,13.5,5,1,1,22
2011-01-22 14:00:00,53.293000000000006,35.8902,17.402800000000006,14.0,5,1,1,22
2011-01-22 14:30:00,50.239000000000004,33.231300000000005,17.0077,14.5,5,1,1,22
2011-01-22 15:00:00,53.224000000000004,28.661199999999997,24.562800000000006,15.0,5,1,1,22
2011-01-22 15:30:00,58.509,24.3942,34.1148,15.5,5,1,1,22
2011-01-22 16:00:00,68.60600000000002,19.142900000000004,49.46310000000002,16.0,5,1,1,22
2011-01-22 16:30:00,67.302,13.1949,54.1071,16.5,5,1,1,22
2011-01-22 17:00:00,74.211,7.264399999999999,66.9466,17.0,5,1,1,22
2011-01-22 17:30:00,91.83000000000001,1.9969999999999999,89.83300000000001,17.5,5,1,1,22
2011-01-22 18:00:00,107.53999999999999,0.0369,107.50309999999999,18.0,5,1,1,22
2011-01-22 18:30:00,90.31,0.0,90.31,18.5,5,1,1,22
2011-01-22 19:00:00,83.71200000000002,0.0,83.71200000000002,19.0,5,1,1,22
2011-01-22 19:30:00,81.09,0.0,81.09,19.5,5,1,1,22
2011-01-22 20:00:00,83.246,0.0,83.246,20.0,5,1,1,22
2011-01-22 20:30:00,83.28200000000001,0.0,83.28200000000001,20.5,5,1,1,22
2011-01-22 21:00:00,71.899,0.0,71.899,21.0,5,1,1,22
2011-01-22 21:30:00,63.649,0.0,63.649,21.5,5,1,1,22
2011-01-22 22:00:00,70.75399999999999,0.0,70.75399999999999,22.0,5,1,1,22
2011-01-22 22:30:00,65.02,0.0,65.02,22.5,5,1,1,22
2011-01-22 23:00:00,88.181,0.0,88.181,23.0,5,1,1,22
2011-01-22 23:30:00,81.694,0.0,81.694,23.5,5,1,1,22
2011-01-23 00:00:00,70.24000000000001,0.0,70.24000000000001,0.0,6,1,1,23
2011-01-23 00:30:00,73.08300000000001,0.0,73.08300000000001,0.5,6,1,1,23
2011-01-23 01:00:00,62.146,0.0,62.146,1.0,6,1,1,23
2011-01-23 01:30:00,59.05,0.0,59.05,1.5,6,1,1,23
2011-01-23 02:00:00,53.922,0.0,53.922,2.0,6,1,1,23
2011-01-23 02:30:00,50.434,0.0,50.434,2.5,6,1,1,23
2011-01-23 03:00:00,42.94,0.0,42.94,3.0,6,1,1,23
2011-01-23 03:30:00,42.71300000000001,0.0,42.71300000000001,3.5,6,1,1,23
2011-01-23 04:00:00,43.34400000000001,0.0,43.34400000000001,4.0,6,1,1,23
2011-01-23 04:30:00,45.078,0.0,45.078,4.5,6,1,1,23
2011-01-23 05:00:00,40.661,0.0,40.661,5.0,6,1,1,23
2011-01-23 05:30:00,40.11599999999999,0.0,40.11599999999999,5.5,6,1,1,23
2011-01-23 06:00:00,39.34,0.0,39.34,6.0,6,1,1,23
2011-01-23 06:30:00,40.986000000000004,0.0,40.986000000000004,6.5,6,1,1,23
2011-01-23 07:00:00,45.657,0.0,45.657,7.0,6,1,1,23
2011-01-23 07:30:00,52.033,0.0,52.033,7.5,6,1,1,23
2011-01-23 08:00:00,33.513000000000005,0.025599999999999998,33.48740000000001,8.0,6,1,1,23
2011-01-23 08:30:00,35.809999999999995,1.3630000000000002,34.446999999999996,8.5,6,1,1,23
2011-01-23 09:00:00,52.29299999999999,5.8069,46.48609999999999,9.0,6,1,1,23
2011-01-23 09:30:00,69.64099999999999,12.607299999999999,57.033699999999996,9.5,6,1,1,23
2011-01-23 10:00:00,50.547999999999995,19.3297,31.218299999999996,10.0,6,1,1,23
2011-01-23 10:30:00,60.440000000000005,25.723100000000002,34.7169,10.5,6,1,1,23
2011-01-23 11:00:00,55.522999999999996,31.1836,24.339399999999998,11.0,6,1,1,23
2011-01-23 11:30:00,50.596000000000004,35.0357,15.560300000000005,11.5,6,1,1,23
2011-01-23 12:00:00,53.15100000000001,38.20140000000001,14.949600000000004,12.0,6,1,1,23
2011-01-23 12:30:00,54.405,39.7715,14.633499999999998,12.5,6,1,1,23
2011-01-23 13:00:00,68.2,39.499300000000005,28.700699999999998,13.0,6,1,1,23
2011-01-23 13:30:00,71.23400000000001,38.260999999999996,32.97300000000001,13.5,6,1,1,23
2011-01-23 14:00:00,49.900999999999996,36.2712,13.629799999999996,14.0,6,1,1,23
2011-01-23 14:30:00,50.199000000000005,32.5886,17.610400000000006,14.5,6,1,1,23
2011-01-23 15:00:00,60.67399999999999,27.8837,32.79029999999999,15.0,6,1,1,23
2011-01-23 15:30:00,51.422,23.044900000000002,28.377099999999995,15.5,6,1,1,23
2011-01-23 16:00:00,56.855999999999995,17.685,39.17099999999999,16.0,6,1,1,23
2011-01-23 16:30:00,75.55499999999999,11.960799999999999,63.594199999999994,16.5,6,1,1,23
2011-01-23 17:00:00,80.57,6.022399999999999,74.54759999999999,17.0,6,1,1,23
2011-01-23 17:30:00,106.10500000000002,1.4438000000000002,104.66120000000002,17.5,6,1,1,23
2011-01-23 18:00:00,116.94900000000001,0.004,116.94500000000001,18.0,6,1,1,23
2011-01-23 18:30:00,96.013,0.0,96.013,18.5,6,1,1,23
2011-01-23 19:00:00,82.97699999999999,0.0,82.97699999999999,19.0,6,1,1,23
2011-01-23 19:30:00,98.49799999999999,0.0,98.49799999999999,19.5,6,1,1,23
2011-01-23 20:00:00,80.78199999999998,0.0,80.78199999999998,20.0,6,1,1,23
2011-01-23 20:30:00,81.04599999999999,0.0,81.04599999999999,20.5,6,1,1,23
2011-01-23 21:00:00,74.35000000000001,0.0,74.35000000000001,21.0,6,1,1,23
2011-01-23 21:30:00,66.941,0.0,66.941,21.5,6,1,1,23
2011-01-23 22:00:00,72.189,0.0,72.189,22.0,6,1,1,23
2011-01-23 22:30:00,56.702,0.0,56.702,22.5,6,1,1,23
2011-01-23 23:00:00,79.081,0.0,79.081,23.0,6,1,1,23
2011-01-23 23:30:00,74.832,0.0,74.832,23.5,6,1,1,23
2011-01-24 00:00:00,68.35399999999998,0.0,68.35399999999998,0.0,0,0,1,24
2011-01-24 00:30:00,65.522,0.0,65.522,0.5,0,0,1,24
2011-01-24 01:00:00,61.387,0.0,61.387,1.0,0,0,1,24
2011-01-24 01:30:00,53.606,0.0,53.606,1.5,0,0,1,24
2011-01-24 02:00:00,50.678,0.0,50.678,2.0,0,0,1,24
2011-01-24 02:30:00,49.76700000000001,0.0,49.76700000000001,2.5,0,0,1,24
2011-01-24 03:00:00,45.184000000000005,0.0,45.184000000000005,3.0,0,0,1,24
2011-01-24 03:30:00,43.196,0.0,43.196,3.5,0,0,1,24
2011-01-24 04:00:00,42.989,0.0,42.989,4.0,0,0,1,24
2011-01-24 04:30:00,43.42699999999999,0.0,43.42699999999999,4.5,0,0,1,24
2011-01-24 05:00:00,37.548,0.0,37.548,5.0,0,0,1,24
2011-01-24 05:30:00,39.489999999999995,0.0,39.489999999999995,5.5,0,0,1,24
2011-01-24 06:00:00,43.414,0.0,43.414,6.0,0,0,1,24
2011-01-24 06:30:00,41.17999999999999,0.0,41.17999999999999,6.5,0,0,1,24
2011-01-24 07:00:00,39.804,0.0,39.804,7.0,0,0,1,24
2011-01-24 07:30:00,46.176,0.0,46.176,7.5,0,0,1,24
2011-01-24 08:00:00,29.518,0.0653,29.4527,8.0,0,0,1,24
2011-01-24 08:30:00,40.481,1.9543,38.526700000000005,8.5,0,0,1,24
2011-01-24 09:00:00,46.116,6.9383,39.1777,9.0,0,0,1,24
2011-01-24 09:30:00,42.658,15.741000000000001,26.917,9.5,0,0,1,24
2011-01-24 10:00:00,56.23400000000001,22.9647,33.26930000000001,10.0,0,0,1,24
2011-01-24 10:30:00,77.26400000000001,28.8712,48.39280000000001,10.5,0,0,1,24
2011-01-24 11:00:00,66.297,33.8241,32.472899999999996,11.0,0,0,1,24
2011-01-24 11:30:00,66.63799999999999,37.307900000000004,29.330099999999987,11.5,0,0,1,24
2011-01-24 12:00:00,53.724999999999994,39.0462,14.678799999999995,12.0,0,0,1,24
2011-01-24 12:30:00,66.229,39.878,26.351,12.5,0,0,1,24
2011-01-24 13:00:00,61.416999999999994,39.9453,21.47169999999999,13.0,0,0,1,24
2011-01-24 13:30:00,69.064,39.1385,29.925499999999992,13.5,0,0,1,24
2011-01-24 14:00:00,60.20300000000001,36.977500000000006,23.225500000000004,14.0,0,0,1,24
2011-01-24 14:30:00,67.693,33.782199999999996,33.9108,14.5,0,0,1,24
2011-01-24 15:00:00,66.773,29.002199999999995,37.7708,15.0,0,0,1,24
2011-01-24 15:30:00,46.099000000000004,24.2945,21.804500000000004,15.5,0,0,1,24
2011-01-24 16:00:00,55.881000000000014,18.6899,37.19110000000001,16.0,0,0,1,24
2011-01-24 16:30:00,65.983,12.822399999999998,53.1606,16.5,0,0,1,24
2011-01-24 17:00:00,65.097,6.853,58.24399999999999,17.0,0,0,1,24
2011-01-24 17:30:00,79.468,1.5912000000000002,77.8768,17.5,0,0,1,24
2011-01-24 18:00:00,96.49800000000002,0.010499999999999999,96.48750000000003,18.0,0,0,1,24
2011-01-24 18:30:00,94.229,0.0,94.229,18.5,0,0,1,24
2011-01-24 19:00:00,91.59299999999999,0.0,91.59299999999999,19.0,0,0,1,24
2011-01-24 19:30:00,85.60900000000001,0.0,85.60900000000001,19.5,0,0,1,24
2011-01-24 20:00:00,77.31900000000002,0.0,77.31900000000002,20.0,0,0,1,24
2011-01-24 20:30:00,73.39999999999999,0.0,73.39999999999999,20.5,0,0,1,24
2011-01-24 21:00:00,70.404,0.0,70.404,21.0,0,0,1,24
2011-01-24 21:30:00,64.678,0.0,64.678,21.5,0,0,1,24
2011-01-24 22:00:00,56.733999999999995,0.0,56.733999999999995,22.0,0,0,1,24
2011-01-24 22:30:00,55.22899999999999,0.0,55.22899999999999,22.5,0,0,1,24
2011-01-24 23:00:00,87.70299999999999,0.0,87.70299999999999,23.0,0,0,1,24
2011-01-24 23:30:00,68.85,0.0,68.85,23.5,0,0,1,24
2011-01-25 00:00:00,61.696,0.0,61.696,0.0,1,0,1,25
2011-01-25 00:30:00,57.82000000000001,0.0,57.82000000000001,0.5,1,0,1,25
2011-01-25 01:00:00,54.989999999999995,0.0,54.989999999999995,1.0,1,0,1,25
2011-01-25 01:30:00,50.496,0.0,50.496,1.5,1,0,1,25
2011-01-25 02:00:00,47.814,0.0,47.814,2.0,1,0,1,25
2011-01-25 02:30:00,46.332,0.0,46.332,2.5,1,0,1,25
2011-01-25 03:00:00,41.297000000000004,0.0,41.297000000000004,3.0,1,0,1,25
2011-01-25 03:30:00,39.419,0.0,39.419,3.5,1,0,1,25
2011-01-25 04:00:00,43.596999999999994,0.0,43.596999999999994,4.0,1,0,1,25
2011-01-25 04:30:00,41.937999999999995,0.0,41.937999999999995,4.5,1,0,1,25
2011-01-25 05:00:00,40.007000000000005,0.0,40.007000000000005,5.0,1,0,1,25
2011-01-25 05:30:00,35.906,0.0,35.906,5.5,1,0,1,25
2011-01-25 06:00:00,42.361999999999995,0.0,42.361999999999995,6.0,1,0,1,25
2011-01-25 06:30:00,41.655,0.0,41.655,6.5,1,0,1,25
2011-01-25 07:00:00,61.18999999999999,0.0,61.18999999999999,7.0,1,0,1,25
2011-01-25 07:30:00,61.174,0.0,61.174,7.5,1,0,1,25
2011-01-25 08:00:00,45.260999999999996,0.008,45.25299999999999,8.0,1,0,1,25
2011-01-25 08:30:00,60.366,0.9117999999999999,59.4542,8.5,1,0,1,25
2011-01-25 09:00:00,64.42600000000002,2.9238999999999997,61.50210000000001,9.0,1,0,1,25
2011-01-25 09:30:00,68.21699999999998,8.0439,60.173099999999984,9.5,1,0,1,25
2011-01-25 10:00:00,65.183,12.4241,52.75890000000001,10.0,1,0,1,25
2011-01-25 10:30:00,56.084,15.120000000000001,40.964,10.5,1,0,1,25
2011-01-25 11:00:00,79.18699999999998,20.9507,58.236299999999986,11.0,1,0,1,25
2011-01-25 11:30:00,59.288999999999994,22.6772,36.611799999999995,11.5,1,0,1,25
2011-01-25 12:00:00,48.223000000000006,28.319,19.904000000000007,12.0,1,0,1,25
2011-01-25 12:30:00,55.812,27.607000000000003,28.204999999999995,12.5,1,0,1,25
2011-01-25 13:00:00,62.126999999999995,25.6433,36.4837,13.0,1,0,1,25
2011-01-25 13:30:00,53.366,21.2384,32.1276,13.5,1,0,1,25
2011-01-25 14:00:00,41.86900000000001,27.6772,14.191800000000008,14.0,1,0,1,25
2011-01-25 14:30:00,45.262,27.2228,18.0392,14.5,1,0,1,25
2011-01-25 15:00:00,53.601000000000006,25.824599999999997,27.77640000000001,15.0,1,0,1,25
2011-01-25 15:30:00,65.799,19.651699999999998,46.14730000000001,15.5,1,0,1,25
2011-01-25 16:00:00,75.07900000000001,21.6115,53.46750000000001,16.0,1,0,1,25
2011-01-25 16:30:00,78.74399999999999,15.2842,63.45979999999999,16.5,1,0,1,25
2011-01-25 17:00:00,73.45599999999999,7.5632,65.8928,17.0,1,0,1,25
2011-01-25 17:30:00,112.87800000000001,2.1750999999999996,110.70290000000001,17.5,1,0,1,25
2011-01-25 18:00:00,96.757,0.057800000000000004,96.6992,18.0,1,0,1,25
2011-01-25 18:30:00,87.548,0.0,87.548,18.5,1,0,1,25
2011-01-25 19:00:00,106.739,0.0,106.739,19.0,1,0,1,25
2011-01-25 19:30:00,95.874,0.0,95.874,19.5,1,0,1,25
2011-01-25 20:00:00,83.446,0.0,83.446,20.0,1,0,1,25
2011-01-25 20:30:00,88.167,0.0,88.167,20.5,1,0,1,25
2011-01-25 21:00:00,86.03199999999998,0.0,86.03199999999998,21.0,1,0,1,25
2011-01-25 21:30:00,76.923,0.0,76.923,21.5,1,0,1,25
2011-01-25 22:00:00,63.887,0.0,63.887,22.0,1,0,1,25
2011-01-25 22:30:00,53.172000000000004,0.0,53.172000000000004,22.5,1,0,1,25
2011-01-25 23:00:00,75.664,0.0,75.664,23.0,1,0,1,25
2011-01-25 23:30:00,70.09100000000001,0.0,70.09100000000001,23.5,1,0,1,25
2011-01-26 00:00:00,62.800000000000004,0.0,62.800000000000004,0.0,2,0,1,26
2011-01-26 00:30:00,55.435,0.0,55.435,0.5,2,0,1,26
2011-01-26 01:00:00,52.260000000000005,0.0,52.260000000000005,1.0,2,0,1,26
2011-01-26 01:30:00,49.91,0.0,49.91,1.5,2,0,1,26
2011-01-26 02:00:00,47.73200000000001,0.0,47.73200000000001,2.0,2,0,1,26
2011-01-26 02:30:00,47.20100000000001,0.0,47.20100000000001,2.5,2,0,1,26
2011-01-26 03:00:00,41.425000000000004,0.0,41.425000000000004,3.0,2,0,1,26
2011-01-26 03:30:00,41.95,0.0,41.95,3.5,2,0,1,26
2011-01-26 04:00:00,43.377,0.0,43.377,4.0,2,0,1,26
2011-01-26 04:30:00,42.717,0.0,42.717,4.5,2,0,1,26
2011-01-26 05:00:00,37.934999999999995,0.0,37.934999999999995,5.0,2,0,1,26
2011-01-26 05:30:00,38.869,0.0,38.869,5.5,2,0,1,26
2011-01-26 06:00:00,43.712,0.0,43.712,6.0,2,0,1,26
2011-01-26 06:30:00,47.73500000000001,0.0,47.73500000000001,6.5,2,0,1,26
2011-01-26 07:00:00,58.125,0.0,58.125,7.0,2,0,1,26
2011-01-26 07:30:00,63.891000000000005,0.0,63.891000000000005,7.5,2,0,1,26
2011-01-26 08:00:00,40.667,0.1131,40.5539,8.0,2,0,1,26
2011-01-26 08:30:00,50.019,2.4099,47.6091,8.5,2,0,1,26
2011-01-26 09:00:00,60.36599999999999,7.0771,53.28889999999999,9.0,2,0,1,26
2011-01-26 09:30:00,72.143,11.0195,61.1235,9.5,2,0,1,26
2011-01-26 10:00:00,73.168,14.9659,58.20210000000001,10.0,2,0,1,26
2011-01-26 10:30:00,55.724999999999994,17.5289,38.196099999999994,10.5,2,0,1,26
2011-01-26 11:00:00,49.77199999999999,20.4784,29.29359999999999,11.0,2,0,1,26
2011-01-26 11:30:00,58.419,26.749699999999997,31.6693,11.5,2,0,1,26
2011-01-26 12:00:00,68.219,25.7413,42.4777,12.0,2,0,1,26
2011-01-26 12:30:00,57.396,29.447400000000002,27.9486,12.5,2,0,1,26
2011-01-26 13:00:00,52.96799999999999,28.215899999999998,24.75209999999999,13.0,2,0,1,26
2011-01-26 13:30:00,53.602,25.019800000000004,28.582199999999993,13.5,2,0,1,26
2011-01-26 14:00:00,47.62599999999999,26.4202,21.20579999999999,14.0,2,0,1,26
2011-01-26 14:30:00,52.153000000000006,25.4989,26.654100000000007,14.5,2,0,1,26
2011-01-26 15:00:00,63.485,22.3106,41.1744,15.0,2,0,1,26
2011-01-26 15:30:00,62.429,21.3891,41.0399,15.5,2,0,1,26
2011-01-26 16:00:00,67.371,13.7947,53.576299999999996,16.0,2,0,1,26
2011-01-26 16:30:00,79.40699999999998,10.4378,68.96919999999999,16.5,2,0,1,26
